"Date","Average_by_day_and_year","watershed"
2018-03-17,0.395208333333333,"Githambara(T)"
2018-03-18,0.405875,"Githambara(T)"
2018-03-19,0.455895833333333,"Githambara(T)"
2018-03-20,0.4389375,"Githambara(T)"
2018-03-21,0.431895833333333,"Githambara(T)"
2018-03-22,0.424083333333333,"Githambara(T)"
2018-03-23,0.420020833333333,"Githambara(T)"
2018-03-24,0.41275,"Githambara(T)"
2018-03-25,0.411479166666667,"Githambara(T)"
2018-03-26,0.4448125,"Githambara(T)"
2018-03-27,0.4270625,"Githambara(T)"
2018-03-28,0.428395833333333,"Githambara(T)"
2018-03-29,0.434875,"Githambara(T)"
2018-03-30,0.418270833333333,"Githambara(T)"
2018-03-31,0.4090625,"Githambara(T)"
2018-04-01,0.409104166666667,"Githambara(T)"
2018-04-02,0.4450625,"Githambara(T)"
2018-04-03,0.4395,"Githambara(T)"
2018-04-04,0.462375,"Githambara(T)"
2018-04-05,0.441791666666667,"Githambara(T)"
2018-04-06,0.4581875,"Githambara(T)"
2018-04-07,0.440625,"Githambara(T)"
2018-04-08,0.514979166666667,"Githambara(T)"
2018-04-09,0.459291666666667,"Githambara(T)"
2018-04-10,0.458104166666667,"Githambara(T)"
2018-04-11,0.482854166666667,"Githambara(T)"
2018-04-12,0.4735625,"Githambara(T)"
2018-04-13,0.452541666666667,"Githambara(T)"
2018-04-14,0.490708333333333,"Githambara(T)"
2018-04-15,0.488895833333333,"Githambara(T)"
2018-04-16,0.477895833333333,"Githambara(T)"
2018-04-17,0.4748125,"Githambara(T)"
2018-04-18,0.487854166666667,"Githambara(T)"
2018-04-19,0.490479166666667,"Githambara(T)"
2018-04-20,0.471833333333333,"Githambara(T)"
2018-04-21,0.491083333333333,"Githambara(T)"
2018-04-22,0.574166666666667,"Githambara(T)"
2018-04-23,0.495979166666667,"Githambara(T)"
2018-04-24,0.545916666666667,"Githambara(T)"
2018-04-25,0.485458333333333,"Githambara(T)"
2018-04-26,0.501541666666667,"Githambara(T)"
2018-04-27,0.627833333333333,"Githambara(T)"
2018-04-28,0.5823125,"Githambara(T)"
2018-04-29,0.521354166666667,"Githambara(T)"
2018-04-30,0.524458333333333,"Githambara(T)"
2018-05-01,0.5564375,"Githambara(T)"
2018-05-02,0.577666666666667,"Githambara(T)"
2018-05-03,0.535145833333333,"Githambara(T)"
2018-05-04,0.572666666666667,"Githambara(T)"
2018-05-05,0.559416666666667,"Githambara(T)"
2018-05-06,0.561041666666667,"Githambara(T)"
2018-05-07,0.594770833333333,"Githambara(T)"
2018-05-08,0.585416666666667,"Githambara(T)"
2018-05-09,0.587770833333333,"Githambara(T)"
2018-05-10,0.613791666666667,"Githambara(T)"
2018-05-11,0.5964375,"Githambara(T)"
2018-05-12,0.5928125,"Githambara(T)"
2018-05-13,0.638833333333333,"Githambara(T)"
2018-05-14,0.609854166666667,"Githambara(T)"
2018-05-15,0.7348125,"Githambara(T)"
2018-05-16,0.688666666666667,"Githambara(T)"
2018-05-17,0.708270833333333,"Githambara(T)"
2018-05-18,0.6854375,"Githambara(T)"
2018-05-19,0.695458333333333,"Githambara(T)"
2018-05-20,0.704458333333333,"Githambara(T)"
2018-05-21,0.725291666666667,"Githambara(T)"
2018-05-22,0.754020833333333,"Githambara(T)"
2018-05-23,0.7561875,"Githambara(T)"
2018-05-24,0.749666666666667,"Githambara(T)"
2018-05-25,0.733875,"Githambara(T)"
2018-05-26,0.7295625,"Githambara(T)"
2018-05-27,0.7113125,"Githambara(T)"
2018-05-28,0.699770833333333,"Githambara(T)"
2018-05-29,0.69,"Githambara(T)"
2018-05-30,0.6656875,"Githambara(T)"
2018-05-31,0.652395833333333,"Githambara(T)"
2018-06-01,0.645125,"Githambara(T)"
2018-06-02,0.642833333333333,"Githambara(T)"
2018-06-03,0.644770833333333,"Githambara(T)"
2018-06-04,0.643770833333333,"Githambara(T)"
2018-06-05,0.697895833333333,"Githambara(T)"
2018-06-06,0.680145833333333,"Githambara(T)"
2018-06-07,0.651395833333333,"Githambara(T)"
2018-06-08,0.638833333333333,"Githambara(T)"
2018-06-09,0.6295625,"Githambara(T)"
2018-06-10,0.6169375,"Githambara(T)"
2018-06-11,0.606979166666667,"Githambara(T)"
2018-06-12,0.601291666666667,"Githambara(T)"
2018-06-13,0.600833333333333,"Githambara(T)"
2018-06-14,0.5991875,"Githambara(T)"
2018-06-15,0.5946875,"Githambara(T)"
2018-06-16,0.592583333333333,"Githambara(T)"
2018-06-17,0.593583333333333,"Githambara(T)"
2018-06-18,0.601583333333333,"Githambara(T)"
2018-06-19,0.585625,"Githambara(T)"
2018-06-20,0.5806875,"Githambara(T)"
2018-06-21,0.585416666666667,"Githambara(T)"
2018-06-22,0.573354166666667,"Githambara(T)"
2018-06-23,0.574458333333333,"Githambara(T)"
2018-06-24,0.572020833333333,"Githambara(T)"
2018-06-25,0.569291666666667,"Githambara(T)"
2018-06-26,0.5406875,"Githambara(T)"
2018-06-27,0.506729166666667,"Githambara(T)"
2018-06-28,0.515041666666667,"Githambara(T)"
2018-06-29,0.525479166666667,"Githambara(T)"
2018-06-30,0.52225,"Githambara(T)"
2018-07-01,0.517125,"Githambara(T)"
2018-07-02,0.517,"Githambara(T)"
2018-07-03,0.518104166666667,"Githambara(T)"
2018-07-04,0.523645833333333,"Githambara(T)"
2018-07-05,0.5151875,"Githambara(T)"
2018-07-06,0.5104375,"Githambara(T)"
2018-07-07,0.508270833333333,"Githambara(T)"
2018-07-08,0.5066875,"Githambara(T)"
2018-07-09,0.503354166666667,"Githambara(T)"
2018-07-10,0.511145833333333,"Githambara(T)"
2018-07-11,0.516145833333333,"Githambara(T)"
2018-07-12,0.509270833333333,"Githambara(T)"
2018-07-13,0.512333333333333,"Githambara(T)"
2018-07-14,0.517666666666667,"Githambara(T)"
2018-07-15,0.508770833333333,"Githambara(T)"
2018-07-16,0.502833333333333,"Githambara(T)"
2018-07-17,0.4995,"Githambara(T)"
2018-07-18,0.496895833333333,"Githambara(T)"
2018-07-19,0.491208333333333,"Githambara(T)"
2018-07-20,0.489958333333333,"Githambara(T)"
2018-07-21,0.488104166666667,"Githambara(T)"
2018-07-22,0.486833333333333,"Githambara(T)"
2018-07-23,0.48525,"Githambara(T)"
2018-07-24,0.484125,"Githambara(T)"
2018-07-25,0.4815625,"Githambara(T)"
2018-07-26,0.478770833333333,"Githambara(T)"
2018-07-27,0.474333333333333,"Githambara(T)"
2018-07-28,0.473479166666667,"Githambara(T)"
2018-07-29,0.4779375,"Githambara(T)"
2018-07-30,0.4799375,"Githambara(T)"
2018-07-31,0.47525,"Githambara(T)"
2018-08-01,0.471541666666667,"Githambara(T)"
2018-08-02,0.467020833333333,"Githambara(T)"
2018-08-03,0.465270833333333,"Githambara(T)"
2018-08-04,0.4675,"Githambara(T)"
2018-08-05,0.4710625,"Githambara(T)"
2018-08-06,0.468833333333333,"Githambara(T)"
2018-08-07,0.467729166666667,"Githambara(T)"
2018-08-08,0.4540625,"Githambara(T)"
2018-08-09,0.457416666666667,"Githambara(T)"
2018-08-10,0.4559375,"Githambara(T)"
2018-08-11,0.453416666666667,"Githambara(T)"
2018-08-12,0.457208333333333,"Githambara(T)"
2018-08-13,0.459166666666667,"Githambara(T)"
2018-08-14,0.465479166666667,"Githambara(T)"
2018-08-15,0.467229166666667,"Githambara(T)"
2018-08-16,0.467541666666667,"Githambara(T)"
2018-08-17,0.476145833333333,"Githambara(T)"
2018-08-18,0.479375,"Githambara(T)"
2018-08-19,0.497625,"Githambara(T)"
2018-08-20,0.50175,"Githambara(T)"
2018-08-21,0.479666666666667,"Githambara(T)"
2018-08-22,0.472666666666667,"Githambara(T)"
2018-08-23,0.472958333333333,"Githambara(T)"
2018-08-24,0.473770833333333,"Githambara(T)"
2018-08-25,0.472520833333333,"Githambara(T)"
2018-08-26,0.482083333333333,"Githambara(T)"
2018-08-27,0.4773125,"Githambara(T)"
2018-08-28,0.4773125,"Githambara(T)"
2018-08-29,0.477354166666667,"Githambara(T)"
2018-08-30,0.476270833333333,"Githambara(T)"
2018-08-31,0.472875,"Githambara(T)"
2018-09-01,0.47525,"Githambara(T)"
2018-09-02,0.478125,"Githambara(T)"
2018-09-03,0.473895833333333,"Githambara(T)"
2018-09-04,0.472645833333333,"Githambara(T)"
2018-09-05,0.470895833333333,"Githambara(T)"
2018-09-06,0.469375,"Githambara(T)"
2018-09-07,0.470791666666667,"Githambara(T)"
2018-09-08,0.466458333333333,"Githambara(T)"
2018-09-09,0.4705625,"Githambara(T)"
2018-09-10,0.472020833333333,"Githambara(T)"
2018-09-11,0.465708333333333,"Githambara(T)"
2018-09-12,0.466083333333333,"Githambara(T)"
2018-09-13,0.466791666666667,"Githambara(T)"
2018-09-14,0.468291666666667,"Githambara(T)"
2018-09-15,0.4663125,"Githambara(T)"
2018-09-16,0.4615625,"Githambara(T)"
2018-09-17,0.454958333333333,"Githambara(T)"
2018-09-18,0.4574375,"Githambara(T)"
2018-09-19,0.448854166666667,"Githambara(T)"
2018-09-20,0.4396875,"Githambara(T)"
2018-09-21,0.445833333333333,"Githambara(T)"
2018-09-22,0.4514375,"Githambara(T)"
2018-09-23,0.454270833333333,"Githambara(T)"
2018-09-24,0.453645833333333,"Githambara(T)"
2018-09-25,0.4569375,"Githambara(T)"
2018-09-26,0.457833333333333,"Githambara(T)"
2018-09-27,0.4546875,"Githambara(T)"
2018-09-28,0.4550625,"Githambara(T)"
2018-09-29,0.455291666666667,"Githambara(T)"
2018-09-30,0.457791666666667,"Githambara(T)"
2018-10-01,0.458729166666667,"Githambara(T)"
2018-10-02,0.463875,"Githambara(T)"
2018-10-03,0.465083333333333,"Githambara(T)"
2018-10-04,0.470458333333333,"Githambara(T)"
2018-10-05,0.4646875,"Githambara(T)"
2018-10-06,0.457791666666667,"Githambara(T)"
2018-10-07,0.478979166666667,"Githambara(T)"
2018-10-08,0.478583333333333,"Githambara(T)"
2018-10-09,0.4685625,"Githambara(T)"
2018-10-10,0.4623125,"Githambara(T)"
2018-10-11,0.460208333333333,"Githambara(T)"
2018-10-12,0.4569375,"Githambara(T)"
2018-10-13,0.457604166666667,"Githambara(T)"
2018-10-14,0.457104166666667,"Githambara(T)"
2018-10-15,0.45425,"Githambara(T)"
2018-10-16,0.451375,"Githambara(T)"
2018-10-17,0.460104166666667,"Githambara(T)"
2018-10-18,0.466854166666667,"Githambara(T)"
2018-10-19,0.470291666666667,"Githambara(T)"
2018-10-20,0.467895833333333,"Githambara(T)"
2018-10-21,0.469895833333333,"Githambara(T)"
2018-10-22,0.468895833333333,"Githambara(T)"
2018-10-23,0.473020833333333,"Githambara(T)"
2018-10-24,0.489208333333333,"Githambara(T)"
2018-10-25,0.495729166666667,"Githambara(T)"
2018-10-26,0.49125,"Githambara(T)"
2018-10-27,0.494833333333333,"Githambara(T)"
2018-10-28,0.496666666666667,"Githambara(T)"
2018-10-29,0.495270833333333,"Githambara(T)"
2018-10-30,0.507895833333333,"Githambara(T)"
2018-10-31,0.499041666666667,"Githambara(T)"
2018-11-01,0.507729166666667,"Githambara(T)"
2018-11-02,0.512854166666667,"Githambara(T)"
2018-11-03,0.511770833333333,"Githambara(T)"
2018-11-04,0.467520833333333,"Githambara(T)"
2018-11-05,0.453291666666667,"Githambara(T)"
2018-11-06,0.451416666666667,"Githambara(T)"
2018-11-07,0.451729166666667,"Githambara(T)"
2018-11-08,0.440729166666667,"Githambara(T)"
2018-11-09,0.4444375,"Githambara(T)"
2018-11-10,0.448,"Githambara(T)"
2018-11-11,0.44675,"Githambara(T)"
2018-11-12,0.453333333333333,"Githambara(T)"
2018-11-13,0.453229166666667,"Githambara(T)"
2018-11-14,0.449541666666667,"Githambara(T)"
2018-11-15,0.45025,"Githambara(T)"
2018-11-16,0.458208333333333,"Githambara(T)"
2018-11-17,0.454270833333333,"Githambara(T)"
2018-11-18,0.454208333333333,"Githambara(T)"
2018-11-19,0.458666666666667,"Githambara(T)"
2018-11-20,0.458895833333333,"Githambara(T)"
2018-11-21,0.457208333333333,"Githambara(T)"
2018-11-22,0.461375,"Githambara(T)"
2018-11-23,0.4634375,"Githambara(T)"
2018-11-24,0.462854166666667,"Githambara(T)"
2018-11-25,0.460875,"Githambara(T)"
2018-11-26,0.472583333333333,"Githambara(T)"
2018-11-27,0.47,"Githambara(T)"
2018-11-28,0.4678125,"Githambara(T)"
2018-11-29,0.4695,"Githambara(T)"
2018-11-30,0.467645833333333,"Githambara(T)"
2018-12-01,0.469354166666667,"Githambara(T)"
2018-12-02,0.558166666666667,"Githambara(T)"
2018-12-03,0.496729166666667,"Githambara(T)"
2018-12-04,0.5195,"Githambara(T)"
2018-12-05,0.4894375,"Githambara(T)"
2018-12-06,0.483625,"Githambara(T)"
2018-12-07,0.481375,"Githambara(T)"
2018-12-08,0.498333333333333,"Githambara(T)"
2018-12-09,0.487208333333333,"Githambara(T)"
2018-12-10,0.4873125,"Githambara(T)"
2018-12-11,0.522625,"Githambara(T)"
2018-12-12,0.496333333333333,"Githambara(T)"
2018-12-13,0.4985,"Githambara(T)"
2018-12-14,0.554333333333333,"Githambara(T)"
2018-12-15,0.508541666666667,"Githambara(T)"
2018-12-16,0.5044375,"Githambara(T)"
2018-12-17,0.5030625,"Githambara(T)"
2018-12-18,0.494895833333333,"Githambara(T)"
2018-12-19,0.4865625,"Githambara(T)"
2018-12-20,0.485645833333333,"Githambara(T)"
2018-12-21,0.4898125,"Githambara(T)"
2018-12-22,0.500541666666667,"Githambara(T)"
2018-12-23,0.500229166666667,"Githambara(T)"
2018-12-24,0.501645833333333,"Githambara(T)"
2018-12-25,0.499645833333333,"Githambara(T)"
2018-12-26,0.493729166666667,"Githambara(T)"
2018-12-27,0.4940625,"Githambara(T)"
2018-12-28,0.497,"Githambara(T)"
2018-12-29,0.504166666666667,"Githambara(T)"
2018-12-30,0.502875,"Githambara(T)"
2018-12-31,0.500333333333333,"Githambara(T)"
2019-01-01,0.498104166666667,"Githambara(T)"
2019-01-02,0.496666666666667,"Githambara(T)"
2019-01-03,0.503458333333333,"Githambara(T)"
2019-01-04,0.531854166666667,"Githambara(T)"
2019-01-05,0.5276875,"Githambara(T)"
2019-01-06,0.5175,"Githambara(T)"
2019-01-07,0.5099375,"Githambara(T)"
2019-01-08,0.4978125,"Githambara(T)"
2019-01-09,0.498416666666667,"Githambara(T)"
2019-01-10,0.500208333333333,"Githambara(T)"
2019-01-11,0.50125,"Githambara(T)"
2019-01-12,0.505125,"Githambara(T)"
2019-01-13,0.504083333333333,"Githambara(T)"
2019-01-14,0.5066875,"Githambara(T)"
2019-01-15,0.512375,"Githambara(T)"
2019-01-16,0.507708333333333,"Githambara(T)"
2019-01-17,0.509354166666667,"Githambara(T)"
2019-01-18,0.5085,"Githambara(T)"
2019-01-19,0.501104166666667,"Githambara(T)"
2019-01-20,0.5039375,"Githambara(T)"
2019-01-21,0.504145833333333,"Githambara(T)"
2019-01-22,0.503708333333333,"Githambara(T)"
2019-01-23,0.506083333333333,"Githambara(T)"
2019-01-24,0.50625,"Githambara(T)"
2019-01-25,0.506375,"Githambara(T)"
2019-01-26,0.51375,"Githambara(T)"
2019-01-27,0.5165,"Githambara(T)"
2019-01-28,0.5128125,"Githambara(T)"
2019-01-29,0.516708333333333,"Githambara(T)"
2019-01-30,0.5173125,"Githambara(T)"
2019-01-31,0.519729166666667,"Githambara(T)"
2019-02-01,0.515958333333333,"Githambara(T)"
2019-02-02,0.516583333333333,"Githambara(T)"
2019-02-03,0.519791666666667,"Githambara(T)"
2019-02-04,0.521145833333333,"Githambara(T)"
2019-02-05,0.5245,"Githambara(T)"
2019-02-06,0.525166666666667,"Githambara(T)"
2019-02-07,0.528625,"Githambara(T)"
2019-02-08,0.531625,"Githambara(T)"
2019-02-09,0.534208333333333,"Githambara(T)"
2019-02-10,0.534333333333333,"Githambara(T)"
2019-02-11,0.535666666666667,"Githambara(T)"
2019-02-12,0.53575,"Githambara(T)"
2019-02-13,0.533291666666667,"Githambara(T)"
2019-02-14,0.534854166666667,"Githambara(T)"
2019-02-15,0.53675,"Githambara(T)"
2019-02-16,0.5323125,"Githambara(T)"
2019-02-17,0.552541666666667,"Githambara(T)"
2019-02-18,0.532020833333333,"Githambara(T)"
2019-02-19,0.529833333333333,"Githambara(T)"
2019-02-20,0.529395833333333,"Githambara(T)"
2019-02-21,0.548979166666667,"Githambara(T)"
2019-02-22,0.540041666666667,"Githambara(T)"
2019-02-23,0.535,"Githambara(T)"
2019-02-24,0.534979166666667,"Githambara(T)"
2019-02-25,0.533583333333333,"Githambara(T)"
2019-02-26,0.528833333333333,"Githambara(T)"
2019-02-27,0.527791666666667,"Githambara(T)"
2019-02-28,0.529166666666667,"Githambara(T)"
2019-03-01,0.527916666666667,"Githambara(T)"
2019-03-02,0.5158125,"Githambara(T)"
2019-03-03,0.5040625,"Githambara(T)"
2019-03-04,0.508395833333333,"Githambara(T)"
2019-03-05,0.5001875,"Githambara(T)"
2019-03-06,0.497708333333333,"Githambara(T)"
2019-03-07,0.5095,"Githambara(T)"
2019-03-08,0.5078125,"Githambara(T)"
2019-03-09,0.49775,"Githambara(T)"
2019-03-10,0.497958333333333,"Githambara(T)"
2019-03-11,0.500375,"Githambara(T)"
2019-03-12,0.506645833333333,"Githambara(T)"
2019-03-13,0.51075,"Githambara(T)"
2019-03-14,0.504395833333333,"Githambara(T)"
2019-03-15,0.516895833333333,"Githambara(T)"
2019-03-16,0.516,"Githambara(T)"
2019-03-17,0.516729166666667,"Githambara(T)"
2019-03-18,0.511520833333333,"Githambara(T)"
2019-03-19,0.513875,"Githambara(T)"
2019-03-20,0.515583333333333,"Githambara(T)"
2019-03-21,0.503375,"Githambara(T)"
2019-03-22,0.50475,"Githambara(T)"
2019-03-23,0.508104166666667,"Githambara(T)"
2019-03-24,0.505145833333333,"Githambara(T)"
2019-03-25,0.501541666666667,"Githambara(T)"
2019-03-26,0.5013125,"Githambara(T)"
2019-03-27,0.484708333333333,"Githambara(T)"
2019-03-28,0.538875,"Githambara(T)"
2019-03-29,0.521458333333333,"Githambara(T)"
2019-03-30,0.505083333333333,"Githambara(T)"
2019-03-31,0.4889375,"Githambara(T)"
2019-04-01,0.4880625,"Githambara(T)"
2019-04-02,0.4921875,"Githambara(T)"
2019-04-03,0.489270833333333,"Githambara(T)"
2019-04-04,0.496645833333333,"Githambara(T)"
2019-04-05,0.53125,"Githambara(T)"
2019-04-06,0.520270833333333,"Githambara(T)"
2019-04-07,0.500291666666667,"Githambara(T)"
2019-04-08,0.492020833333333,"Githambara(T)"
2019-04-09,0.4911875,"Githambara(T)"
2019-04-10,0.492479166666667,"Githambara(T)"
2019-04-11,0.490229166666667,"Githambara(T)"
2019-04-12,0.495770833333333,"Githambara(T)"
2019-04-13,0.491895833333333,"Githambara(T)"
2019-04-14,0.4910625,"Githambara(T)"
2019-04-15,0.489333333333333,"Githambara(T)"
2019-04-16,0.493895833333333,"Githambara(T)"
2019-04-17,0.494875,"Githambara(T)"
2019-04-18,0.491104166666667,"Githambara(T)"
2019-04-19,0.498229166666667,"Githambara(T)"
2019-04-20,0.4966875,"Githambara(T)"
2019-04-21,0.515458333333333,"Githambara(T)"
2019-04-22,0.5481875,"Githambara(T)"
2019-04-23,0.537291666666667,"Githambara(T)"
2019-04-24,0.6019375,"Githambara(T)"
2019-04-25,0.610895833333333,"Githambara(T)"
2019-04-26,0.6321875,"Githambara(T)"
2019-04-27,0.621625,"Githambara(T)"
2019-04-28,0.591583333333333,"Githambara(T)"
2019-04-29,0.600666666666667,"Githambara(T)"
2019-04-30,0.610666666666667,"Githambara(T)"
2019-05-01,0.572875,"Githambara(T)"
2019-05-02,0.561666666666667,"Githambara(T)"
2019-05-03,0.6225,"Githambara(T)"
2019-05-04,0.583708333333333,"Githambara(T)"
2019-05-05,0.552916666666667,"Githambara(T)"
2019-05-06,0.540479166666667,"Githambara(T)"
2019-05-07,0.538395833333333,"Githambara(T)"
2019-05-08,0.585875,"Githambara(T)"
2019-05-09,0.647729166666667,"Githambara(T)"
2019-05-10,0.59475,"Githambara(T)"
2019-05-11,0.597458333333333,"Githambara(T)"
2019-05-12,0.596020833333333,"Githambara(T)"
2019-05-13,0.595979166666667,"Githambara(T)"
2019-05-14,0.588958333333333,"Githambara(T)"
2019-05-15,0.587895833333333,"Githambara(T)"
2019-05-16,0.581166666666667,"Githambara(T)"
2019-05-17,0.575020833333333,"Githambara(T)"
2019-05-18,0.584520833333333,"Githambara(T)"
2019-05-19,0.581375,"Githambara(T)"
2019-05-20,0.575645833333333,"Githambara(T)"
2019-05-21,0.575041666666667,"Githambara(T)"
2019-05-22,0.5701875,"Githambara(T)"
2019-05-23,0.541958333333333,"Githambara(T)"
2019-05-24,0.546375,"Githambara(T)"
2019-05-25,0.547395833333333,"Githambara(T)"
2019-05-26,0.551979166666667,"Githambara(T)"
2019-05-27,0.55425,"Githambara(T)"
2019-05-28,0.540354166666667,"Githambara(T)"
2019-05-29,0.540708333333333,"Githambara(T)"
2019-05-30,0.546520833333333,"Githambara(T)"
2019-05-31,0.566153846153846,"Githambara(T)"
2019-07-23,0.575125,"Githambara(T)"
2019-07-24,0.508104166666667,"Githambara(T)"
2019-07-25,0.450083333333333,"Githambara(T)"
2019-07-26,0.447083333333333,"Githambara(T)"
2019-07-27,0.447458333333333,"Githambara(T)"
2019-07-28,0.457375,"Githambara(T)"
2019-07-29,0.462916666666667,"Githambara(T)"
2019-07-30,0.466041666666667,"Githambara(T)"
2019-07-31,0.463,"Githambara(T)"
2019-08-01,0.469625,"Githambara(T)"
2019-08-02,0.463083333333333,"Githambara(T)"
2019-08-03,0.460416666666667,"Githambara(T)"
2019-08-04,0.466791666666667,"Githambara(T)"
2019-08-05,0.466041666666667,"Githambara(T)"
2019-08-06,0.465,"Githambara(T)"
2019-08-07,0.465166666666667,"Githambara(T)"
2019-08-08,0.467333333333333,"Githambara(T)"
2019-08-09,0.464145833333333,"Githambara(T)"
2019-08-10,0.4651875,"Githambara(T)"
2019-08-11,0.4673125,"Githambara(T)"
2019-08-12,0.459229166666667,"Githambara(T)"
2019-08-13,0.456083333333333,"Githambara(T)"
2019-08-14,0.466604166666667,"Githambara(T)"
2019-08-15,0.4745625,"Githambara(T)"
2019-08-16,0.469895833333333,"Githambara(T)"
2019-08-17,0.452020833333333,"Githambara(T)"
2019-08-18,0.442854166666667,"Githambara(T)"
2019-08-19,0.4436875,"Githambara(T)"
2019-08-20,0.450458333333333,"Githambara(T)"
2019-08-21,0.464791666666667,"Githambara(T)"
2019-08-22,0.454854166666667,"Githambara(T)"
2019-08-23,0.462291666666667,"Githambara(T)"
2019-08-24,0.465479166666667,"Githambara(T)"
2019-08-25,0.459291666666667,"Githambara(T)"
2019-08-26,0.464,"Githambara(T)"
2019-08-27,0.458208333333333,"Githambara(T)"
2019-08-28,0.461625,"Githambara(T)"
2019-08-29,0.451875,"Githambara(T)"
2019-08-30,0.443020833333333,"Githambara(T)"
2019-08-31,0.433895833333333,"Githambara(T)"
2019-09-01,0.4283125,"Githambara(T)"
2019-09-02,0.446708333333333,"Githambara(T)"
2019-09-03,0.4631875,"Githambara(T)"
2019-09-04,0.451875,"Githambara(T)"
2019-09-05,0.451416666666667,"Githambara(T)"
2019-09-06,0.457604166666667,"Githambara(T)"
2019-09-07,0.4750625,"Githambara(T)"
2019-09-08,0.476229166666667,"Githambara(T)"
2019-09-09,0.46975,"Githambara(T)"
2019-09-10,0.467291666666667,"Githambara(T)"
2019-09-11,0.4540625,"Githambara(T)"
2019-09-12,0.4576875,"Githambara(T)"
2019-09-13,0.449395833333333,"Githambara(T)"
2019-09-14,0.446479166666667,"Githambara(T)"
2019-09-15,0.446229166666667,"Githambara(T)"
2019-09-16,0.435541666666667,"Githambara(T)"
2019-09-17,0.439375,"Githambara(T)"
2019-09-18,0.4335625,"Githambara(T)"
2019-09-19,0.433625,"Githambara(T)"
2019-09-20,0.431875,"Githambara(T)"
2019-09-21,0.4284375,"Githambara(T)"
2019-09-22,0.443291666666667,"Githambara(T)"
2019-09-23,0.422958333333333,"Githambara(T)"
2019-09-24,0.430729166666667,"Githambara(T)"
2019-09-25,0.4325625,"Githambara(T)"
2019-09-26,0.448166666666667,"Githambara(T)"
2019-09-27,0.462625,"Githambara(T)"
2019-09-28,0.423916666666667,"Githambara(T)"
2019-09-29,0.4163125,"Githambara(T)"
2019-09-30,0.417708333333333,"Githambara(T)"
2019-10-01,0.4196875,"Githambara(T)"
2019-10-02,0.415395833333333,"Githambara(T)"
2019-10-03,0.451416666666667,"Githambara(T)"
2019-10-04,0.448333333333333,"Githambara(T)"
2019-10-05,0.4565,"Githambara(T)"
2019-10-06,0.459395833333333,"Githambara(T)"
2019-10-07,0.484729166666667,"Githambara(T)"
2019-10-08,0.453520833333333,"Githambara(T)"
2019-10-09,0.445,"Githambara(T)"
2019-10-10,0.510333333333333,"Githambara(T)"
2019-10-11,0.5190625,"Githambara(T)"
2019-10-12,0.4435,"Githambara(T)"
2019-10-13,0.432583333333333,"Githambara(T)"
2019-10-14,0.451,"Githambara(T)"
2019-10-15,0.461708333333333,"Githambara(T)"
2019-10-16,0.4308125,"Githambara(T)"
2019-10-17,0.491604166666667,"Githambara(T)"
2019-10-18,0.502125,"Githambara(T)"
2019-10-19,0.527625,"Githambara(T)"
2019-10-20,0.4579375,"Githambara(T)"
2019-10-21,0.4344375,"Githambara(T)"
2019-10-22,0.4194375,"Githambara(T)"
2019-10-23,0.442104166666667,"Githambara(T)"
2019-10-24,0.501458333333333,"Githambara(T)"
2019-10-25,0.472020833333333,"Githambara(T)"
2019-10-26,0.474604166666667,"Githambara(T)"
2019-10-27,0.451854166666667,"Githambara(T)"
2019-10-28,0.4329375,"Githambara(T)"
2019-10-29,0.449104166666667,"Githambara(T)"
2019-10-30,0.466354166666667,"Githambara(T)"
2019-10-31,0.483104166666667,"Githambara(T)"
2019-11-01,0.536979166666667,"Githambara(T)"
2019-11-02,0.475895833333333,"Githambara(T)"
2019-11-03,0.475166666666667,"Githambara(T)"
2019-11-04,0.478729166666667,"Githambara(T)"
2019-11-05,0.467541666666667,"Githambara(T)"
2019-11-06,0.453854166666667,"Githambara(T)"
2019-11-07,0.461208333333333,"Githambara(T)"
2019-11-08,0.4768125,"Githambara(T)"
2019-11-09,0.4769375,"Githambara(T)"
2019-11-10,0.464666666666667,"Githambara(T)"
2019-11-11,0.45875,"Githambara(T)"
2019-11-12,0.463354166666667,"Githambara(T)"
2019-11-13,0.4835,"Githambara(T)"
2019-11-14,0.502354166666667,"Githambara(T)"
2019-11-15,0.492604166666667,"Githambara(T)"
2019-11-16,0.475125,"Githambara(T)"
2019-11-17,0.476895833333333,"Githambara(T)"
2019-11-18,0.486333333333333,"Githambara(T)"
2019-11-19,0.486791666666667,"Githambara(T)"
2019-11-20,0.494270833333333,"Githambara(T)"
2019-11-21,0.474104166666667,"Githambara(T)"
2019-11-22,0.52475,"Githambara(T)"
2019-11-23,0.5588125,"Githambara(T)"
2019-11-24,0.525416666666667,"Githambara(T)"
2019-11-25,0.572125,"Githambara(T)"
2019-11-26,0.608104166666667,"Githambara(T)"
2019-11-27,0.576354166666667,"Githambara(T)"
2019-11-28,0.568333333333333,"Githambara(T)"
2019-11-29,0.564083333333333,"Githambara(T)"
2019-11-30,0.612,"Githambara(T)"
2019-12-01,0.5933125,"Githambara(T)"
2019-12-02,0.620354166666667,"Githambara(T)"
2019-12-03,0.670166666666667,"Githambara(T)"
2019-12-04,0.6544375,"Githambara(T)"
2019-12-05,0.705166666666667,"Githambara(T)"
2019-12-06,0.6590625,"Githambara(T)"
2019-12-07,0.643479166666667,"Githambara(T)"
2019-12-08,0.664708333333333,"Githambara(T)"
